"Gene","GRHL2"
"PRG3",0
"PRG4",0
"PRH1",0.0251
"PRH1-TAS2R14",0
"PRH2",0
"PRIC285",0.4124
"PRICKLE1",-0.9622
"PRICKLE2",0.0539
"PRICKLE3",0
"PRICKLE4",0
"PRIM1",-0.1973
"PRIM2",0
"PRIM2A",0.1503
"PRIMA1",0
"PRIMPOL",0
"PRINS",0
"PRKAA1",0
"PRKAA2",0
"PRKAB1",-0.4078
"PRKAB2",-0.6106
"PRKAB2",-0.3911
"PRKACA",0
"PRKACB",-0.2677
"PRKACB",-0.0974
"PRKACG",0
"PRKAG1",0
"PRKAG2",2.0602
"PRKAG2",-0.5419
"PRKAG3",0
"PRKAR1A",-0.2884
"PRKAR1A",-0.7834
"PRKAR1B",0
"PRKAR2A",0
"PRKAR2B",0
"PRKCA",-0.3057
"PRKCA",1.2939
"PRKCB",0
"PRKCB1",-0.0536
"PRKCD",-2.8292
"PRKCDBP",-0.6487
"PRKCDBP",-1.6832
"PRKCE",0
"PRKCG",0
"PRKCH",-0.6847
"PRKCI",-1.9198
"PRKCI",-1.3803
"PRKCN",0
"PRKCQ",0
"PRKCSH",0
"PRKCT",0
"PRKCZ",-0.3043
"PRKD1",0
"PRKD2",0
"PRKD3",0.0562
"PRKD3",1.223
"PRKDC",0
"PRKG1",0
"PRKG2",0
"PRKRA",-1.0387
"PRKRI",0
"PRKRIP1",0
"PRKRIR",0
"PRKX",-0.1966
"PRKY",0
"PRL",0
"PRLH",0
"PRLHR",0
"PRLR",0
"PRM1",0
"PRM2",0
"PRM3",0
"PRMT1",0.133
"PRMT2",0.4675
"PRMT2",-0.6369
"PRMT2",-0.4974
"PRMT3",-0.5746
"PRMT5",-4.0569
"PRMT5",0.561
"PRMT6",2.0094
"PRMT7",-0.6421
"PRMT7",-0.1389
"PRMT8",0
"PRMT9",0
"PRND",0.0993
"PRND",0.0824
"PRNP",0
"PRO0038",0
"PRO0082",0
"PRO0097",0
"PRO0132",0
"PRO0149",0
"PRO0159",0
"PRO0214",0
"PRO0233",0
"PRO0245",0
"PRO0246",0
"PRO0255",0
"PRO0327",0
"PRO0365",0
"PRO0386",0
"PRO0456",0
"PRO0457",0
"PRO0461",0
"PRO0470",0
"PRO0478",0
"PRO0514",0
"PRO0611",0
"PRO0618",0
"PRO0628",0
"PRO0641",0
"PRO0644",0
"PRO0650",0
"PRO0758",0
"PRO0800",0
"PRO0813",0
"PRO0889",0
"PRO0899",0
"PRO0943",0
"PRO0971",0
"PRO1048",0
"PRO1068",0
"PRO1073",0.4721
"PRO1097",0
"PRO1163",0
"PRO1257",0
"PRO1316",0
"PRO1318",0
"PRO1331",0
"PRO1386",0
"PRO1438",0
"PRO1446",0
"PRO1472",0
"PRO1483",0
"PRO1489",0
"PRO1496",0
"PRO1575",0
"PRO1578",0
"PRO1580",0
"PRO1584",0
"PRO1596",0
"PRO1598",0
"PRO1600",0
"PRO1617",0
"PRO1635",0
"PRO1693",0
"PRO1728",0
"PRO1741",0
"PRO1768",0
"PRO1770",0
"PRO1777",0
"PRO1787",0
"PRO1843",0
"PRO1853",0
"PRO1866",0
"PRO1880",0
"PRO1900",0
"PRO1905",0
"PRO1914",0
"PRO1942",0
"PRO1966",0
"PRO1992",0
"PRO1995",0
"PRO2000",0
"PRO2007",0
"PRO2012",0
"PRO2015",0
"PRO2037",0
"PRO2086",0
"PRO2130",0
"PRO2133",0
"PRO2176",0
"PRO2198",0
"PRO2207",0
"PRO2214",0
"PRO2249",0
"PRO2266",0
"PRO2268",0
"PRO2289",0
"PRO2325",0
"PRO2405",0
"PRO2435",0
"PRO2472",0
"PRO2521",0
"PRO2533",0
"PRO2577",0
"PRO2610",0
"PRO2714",0
"PRO2796",0
"PRO2801",0
"PRO2822",0
"PRO2831",0
"PRO2832",0
"PRO2834",0
"PRO2849",0
"PRO2852",0
"PRO2859",0
"PRO2893",0
"PRO2900",0
"PRO2949",0
"PRO2958",0
"PRO2964",0
"PRO3073",0
"PROB1",0
"PROC",0
"PROCA1",0
"PROCR",0
"PRODH2",0
"PROK1",0
"PROK2",0.0313
"PROKR1",0
"PROKR2",0
"PROM1",0
"PROM2",0
"PROP1",0.6178
"PRORY",0
"pros-30",0
"PROS1",0
"ProSAPiP1",-0.1738
"PROSC",0
"PROSER1",0
"PROSER2",0
"PROSER3",0
"prostaglandin GH synthase, PGGHS",0
"proto-LBC",0
"PROX1",0.089
"PROX1",0.079
"PROX2",0
"PROZ",0
"PRP16",0
"PRPF18",0
"PRPF19",-0.4779
"PRPF3",0
"PRPF31",0
"PRPF38A",0
"PRPF38B",0
"PRPF39",0
"PRPF4",0
"PRPF40A",0
"PRPF40B",0
"PRPF4B",-0.3666
"PRPF6",0.1274
"PRPF8",0
"PRPH",0
"PRPS1",0
"PRPS1L1",-0.0526
"PRPS2",0
"PRPSAP1",-0.1672
"PRPSAP2",0
"PRR11",0
"PRR13",0
"PRR14",0
"PRR14L",0
"PRR15",0
"PRR15L",0
"PRR16",0
"PRR18",0
"PRR19",0
"PRR20A",0
"PRR22",0
"PRR23A",0
"PRR23B",0
"PRR23C",0
"PRR24",0
"PRR25",0
"PRR27",0
"PRR3",0
"PRR30",0
"PRR31",0
"PRR32",0
"PRR34",0
"PRR35",0
"PRR4",-0.0103
"PRR5",0
"PRR5L",0
"PRR7",0
"PRR9",0
"PRRC1",0
"PRRC2A",0
"PRRC2B",0
"PRRDH",0
"PRRG1",0
"PRRG2",0
"PRRG3",0
"PRRG4",-0.8139
"PRRT1",0
"PRRT2",0
"PRRT3",0
"PRRT4",0
"PRRX1",0.172
"PRRX2",0.9301
"PRSC",0
"PRSMG1GCPL1",0
"PRSS1",-0.1605
"PRSS12",0
"PRSS16",-0.0593
"PRSS2",0.0095
"PRSS2",-0.1722
"PRSS21",0
"PRSS22",-0.104
"PRSS23",3.3944
"PRSS23",0.9519
"PRSS27",0
"PRSS3",0.1103
"PRSS33",-0.7542
"PRSS33",-0.1356
"PRSS35",0
"PRSS36",0
"PRSS37",0
"PRSS38",0
"PRSS3P2",0
"PRSS41",0
"PRSS42",0
"PRSS46",0
"PRSS48",0
"PRSS50",0
"PRSS53",0
"PRSS54",0
"PRSS55",0
"PRSS56",0
"PRSS57",0
"PRSS58",0
"PRSS7",0
"PRSS8",0
"PRTFDC1",0
"PRTG",0
"PRTN3",0
"PRUNE1",0
"PRUNE2",0
"PRV1",0
"PRX",0.3674
"PRX",-0.2942
"PRX2",0
"PRY",0
"PS-PLA1",0
"PSA",0
"PSAP",0
"PSAPL1",0
"PSAT1",-0.3415
"PSCA",0
"PSCD2",-1.0517
"PSCD3",0
"PSCD4",0
"PSD",0
"PSD2",0
"PSD3",-0.4592
"PSD3",-0.4152
"PSD3",-0.4223
"PSD4",0.0268
"PSEN1",0
"PSEN2",0
"PSENEN",0
"PSG1",0
"PSG11",0
"PSG2",0
"PSG3",0
"PSG4",0
"PSG5",0
"PSG6",-0.0056
"PSG7",-0.3879
"PSG8",0
"PSG9",-0.0624
"PSG9",-0.0054
"PSGR",0
"PSIP1",-0.282
"PSIP1",0.1566
"PSK-1",0
"PSKH1",0
"PSKH2",0
"PSMA1",0
"PSMA2",0
"PSMA3",-0.0592
"PSMA4",0
"PSMA5",0
"PSMA6",0
"PSMA7",0
"PSMA8",0.1033
"PSMALGCP III",0
"PSMB1",0
"PSMB10",0
"PSMB11",0
"PSMB2",0
"PSMB3",0
"PSMB4",-0.1793
"PSMB5",0
"PSMB6",0
"PSMB7",0
"PSMB8",0
"PSMB9",-0.4217
"PSMC1",0
"PSMC2",0.0244
"PSMC3",0
"PSMC3IP",-0.8483
"PSMC4",0
"PSMC5",1.1037
"PSMD1",0
"PSMD10",0
"PSMD11",0.5142
"PSMD12",0
"PSMD13",0
"PSMD14",0
"PSMD2",0.4545
"PSMD3",0
"PSMD4",0
"PSMD5",0
"PSMD6",0
"PSMD7",0
"PSMD8",0
"PSMD9",0.1119
"PSMD9",-0.2845
"PSME1",0.025
"PSME1",-0.4602
"PSME2",-0.2075
"PSME3",-1.1028
"PSME3",-0.9279
"PSME3",-0.5599
"PSME4",0
"PSMF1",2.5882
"PSMF1",-1.4083
"PSMG1",0
"PSMG2",0
"PSMG3",0
"PSMG4",0
"PSORS1C1",0
"PSORS1C2",0
"PSORS1C3",0
"PSP24B",0
"PSPC1",-0.7215
"PSPH",0
"PSPN",0
"PSRC1",-1.3571
"PSTK",0
"PSTPIP1",0
"PSTPIP2",0
"PTA",0
"PTAFR",0.4389
"PTAFR",1.0553
"PTAR1",0
"PTB",0
"PTB-1",0
"PTBP1",-0.6168
"PTBP2",0
"PTBP3",0
"PTCD1",-0.5061
"PTCD2",0
"PTCD3",0
"PTCH",0
"PTCH1",0
"PTCH2",0
"PTCHD1",0
"PTCHD3",0
"PTCHD4",0
"PTCRA",0
"PTD002",0
"PTD004",0
"PTD008",0
"PTD009",0
"PTD011",0
"PTD013",0
"PTD015",0
"PTDSR",-1.2564
"PTDSS1",0
"PTDSS2",0
"PTEN",-0.8251
"PTEN",0.4376
"PTENP1",0
"PTER",0
"PTF1A",-0.1691
"PTGDR",0
"PTGDR2",0
"PTGDS",0
"PTGER1",-0.6892
"PTGER2",0
"PTGER3",0
"PTGER4",-0.4148
"PTGER4",-0.4294
"PTGER4P2-CDK2AP2P2",0
"PTGES",-0.5339
"PTGES2",-0.6913
"PTGES2-AS1",0
"PTGES3",0
"PTGES3L",0
"PTGFR",0
"PTGFRN",0
"PTGIR",0
"PTGIS",0
"PTGR1",0
"PTGR2",0
"PTGS1",0.7732
"PTGS1",0.7352
"PTGS2",-4.1559
"PTH",0.0982
"PTH1R",0
"PTH2",0
"PTH2R",0
"PTHB1",0.0906
"PTHB1",-0.0251
"PTHLH",-1.0925
"PTHLH",0.324
"PTHR2",0
"PTK2",0
"PTK2B",-0.2326
"PTK6",0
"PTK7",0
"PTMA",0
"PTMS",0
"PTN",0
"PTOV1",-0.0502
"PTOV1",-0.1264
"PTP4A1",-0.4626
"PTP4A1",-0.0427
"PTP4A2",-0.6309
"PTP4A2",0.1796
"PTP4A2",0.1051
"PTP4A3",0
"PTPA",0
"PTPDC1",0
"PTPG1",0
"PTPLA",0
"PTPLB",0
"PTPMT1",0
"PTPN1",0.8987
"PTPN11",-0.1096
"PTPN12",0
"PTPN13",-0.206
"PTPN14",0
"PTPN18",0.0609
"PTPN18",1.366
"PTPN2",0
"PTPN20",0
"PTPN21",0
"PTPN22",0
"PTPN23",-0.1462
"PTPN23",0.2156
"PTPN3",0
"PTPN4",0
"PTPN5",0
"PTPN6",-0.1778
"PTPN7",0
"PTPN9",0
"PTPRA",-0.0768
"PTPRB",-0.1919
"PTPRC",0
"PTPRCAP",-0.3044
"PTPRD",0
"PTPRE",-0.0833
"PTPRE",0.8536
"PTPRE",0.5104
"PTPRF",0
"PTPRG",0
"PTPRH",0
"PTPRJ",0
"PTPRK",0
"PTPRM",0
"PTPRN",-0.2303
"PTPRN2",0
"PTPRO",0
"PTPRR",0
"PTPRS",-0.5946
"PTPRS",0.092
"PTPRT",0
"PTPRU",-0.1312
"PTPRZ1",-0.2404
"PTPRZ1",0.2819
"PTPRZ1",0.3378
"PTPsigma",0
"PTRF",-0.2059
"PTRF",-0.3119
"PTRH1",0
"PTRH2",0
"PTRHD1",0
"PTS",0.0128
"PTTG1",0
"PTTG1IP",0
"PTTG2",0
"PTTG3",0
"PTTG3P",0
"PTX3",0
"PUDP",0
"PUF60",0
"PUM1",-1.3601
"PUM1",0.3871
"PUM2",0.8161
"PUM2",-0.0524
"PUM2",0.0281
"PUM3",0
"PURA",2.9385
"PURB",0.4366
"PURB",-0.3309
"PURG",0
"PUS1",1.6724
"PUS1",-0.3753
"PUS10",0
"PUS3",0
"PUS7",-0.6106
"PUS7",-0.1782
"PUS7L",0
"PUSL1",0
"PVALB",0
"PVR",-0.4513
"PVR",-3.4107
"PVRIG",0
"PVRL1",0
"PVRL2",-1.0725
"PVRL2",-0.207
"PVRL3",0.2344
"PVRL3",0.5153
"PVRL4",-1.1045
"PWP1",0
"PWP2",1.7126
"PWWP2A",0
"PWWP2B",0
"PXDC1",0
"PXDN",0
"PXDNL",0
"PXK",0
"PXMP2",-0.5237
"PXMP4",0
"PXN",0
"PXR2b",0
"PXYLP1",0
"PYCARD",-0.2759
"PYCR1",0.366
"PYCR1",-0.6798
"PYCR2",-0.3911
"PYCR2",-0.7991
"PYCRL",0
"PYCS",0
"PYDC1",0.6278
"PYDC2",0
"PYGB",0.0966
"PYGB",4.463
"PYGL",0
"PYGM",0.0508
"PYGM",-0.4581
"PYGO1",0
"PYGO2",0
"PYHIN1",0.0801
"PYM1",0
"PYROXD1",0
"PYROXD2",0
"pyst2",0
"PYURF",0
"PYY",0
"PYY2",0
"PZP",0
"QARS",0
"QDPR",0
"QKI",-0.1258
"QPCT",0
"QPCTL",0
"QPRT",-0.2475
"QPRT",-0.2624
"QRFP",0
"QRFPR",0
"QRICH1",0
"QRICH2",-0.332
"QRSL1",0
"QSER1",-0.1902
"QSER1",0.3998
"QSOX1",0
"QSOX2",0
"QTRT1",0
"QTRT2",0
"QTRTD1",-0.2267
"QUAKING",0
"R01145",0
"R3HCC1",0
"R3HCC1L",0
"R3HDM",0
"R3HDM1",0
"R3HDM2",0
"R3HDM4",0
"R3HDML",0
"R51H2",0
"RAB-R",0
"RAB1",0
"RAB10",0
"RAB11A",0
"RAB11B",0
"RAB11FIP1",0.1085
"RAB11FIP1",-0.4911
"RAB11FIP2",-0.0817
"RAB11FIP2",-0.4094
"RAB11FIP3",0
"RAB11FIP4",0
"RAB11FIP5",0
"RAB12",0
"RAB13",0
"RAB14",0.3465
"RAB15",0
"RAB17",0
"RAB18",1.8366
"RAB18",0.2237
"RAB19",0
"RAB1A",0
"RAB1B",0
"RAB1C",0
"RAB2",0
"RAB20",0
"RAB21",0
"RAB22A",0
"RAB23",0
"RAB24",0.7431
"RAB24",0.2349
"RAB25",1.2055
"RAB26",0
"RAB27A",0
"RAB27B",-0.1914
"RAB28",0
"RAB29",0
"RAB2A",0
"RAB2B",0
"RAB30",0
"RAB31",-0.5829
"RAB31",0.3792
"RAB32",0
"RAB33A",0
"RAB33B",0
"RAB34",-0.2285
"RAB35",0
"RAB36",0
"RAB37",0
"RAB38",0
"RAB39",0
"RAB39A",0
"RAB39B",0
"RAB3A",0
"RAB3B",0
"RAB3C",0
"RAB3D",-0.5187
"RAB3GAP1",-1.0456
"RAB3GAP2",0
"RAB3IL1",0
"RAB3IP",-4.0471
"RAB3IP",0.2753
"RAB3IP",-0.2169
"RAB40A",0
"RAB40AL",0
"RAB40B",-0.5487
"RAB40C",0
"RAB41",0
"RAB42",0
"RAB43",0
"RAB4B",0
"RAB5A",0.7803
"RAB5A",-0.2288
"RAB5B",0
"RAB5C",0
"RAB6A",-0.2248
"RAB6A",-0.4034
"RAB6B",0
"RAB6C",-1.0185
"RAB6KIFL",0
"RAB7A",0
"RAB7B",0
"RAB7L1",-0.7429
"RAB7L1",-0.5018
"RAB8A",0
"RAB8B",0
"RAB9",0.1789
"RAB9A",0
"RAB9B",0
"RAB9P1",0
"RABAC1",-0.2797
"RABEP1",0
"RABEP2",0.0567
"RABEPK",0
"RABEX5",0
"RABGAP1",-2.0711
"RABGAP1L",-0.274
"RABGAP1L",-0.2742
"RABGAP1L",0.2165
"RABGEF1",0
"RABGGTA",0
"RABGGTB",0
"RABIF",0.0774
"RABIF",-0.6625
"RABL2A",0
"RABL2B",0
"RABL3",0
"RABL5",0
"RABL6",0
"RAC1",0
"RAC2",0
"RAC3",0
"RACGAP1",0
"RACGAP1P",0
"RACK1",0
"RAD1",-0.5363
"RAD17",0
"RAD18",0
"RAD21",-0.2837
"RAD21L1",0
"RAD23A",0
"RAD23B",-1.2239
"RAD23B",-0.0776
"RAD23B",0.0456
"RAD30",0
"Rad50",0
"RAD50",0
"RAD51",-0.6389
"RAD51AP1",0.1602
"RAD51AP2",0
"RAD51B",0
"RAD51C",0
"RAD51D",0
"RAD51L1",0
"RAD52",0
"RAD54B",0.0019
"RAD54L",-1.9616
"RAD54L2",0
"RAD9A",0
"RAD9B",0
"RADIL",0
"RAE1",0.9452
"RAE1",0.418
"RAET1E",-0.6361
"RAET1G",0
"RAET1L",0
"RAF1",0
"RAG1",0
"RAG2",0
"RAGE",0.1746
"RAGEsec",0
"RAI",0
"RAI1",0
"RAI14",-0.2081
"RAI16",0.6849
"RAI2",0
"RAIDD",0
"RALA",-0.5739
"RALA",-0.2094
"RALB",0
"RALBP1",0
"RALDH2",0
"RALGAPA1",0
"RALGAPA2",0
"RALGAPB",0
"RALGDS",0
"RALGPS1",0.079
"RALGPS1",-0.3369
"RALGPS2",0
"RALY",0
"RALYL",0
"RAMP1",0
"RAMP2",0
"RAMP3",-0.1417
"RAN",-0.1749
"RAN",-0.0601
"RANBP1",0
"RANBP10",0
"RANBP16",0
"RANBP17",-0.2906
"RANBP2",0
"RANBP21",0
"RANBP3",0
"RANBP3L",0
"RANBP6",0
"RANBP9",0.0812
"RANBP9",-3.1721
"RANGAP1",0
"RANGRF",0
"RAP1A",0
"RAP1B",0
"RAP1GAP",0
"RAP1GAP2",0
"RAP1GDS1",0
"RAP2A",-0.1346
"RAP2B",-0.2046
"RAP2B",0.9261
"RAP2C",0.0858
"RAP2C",0.0251
"RAP3",0
"rapa",0
"RAPGEF1",-0.5558
"RAPGEF1",-0.1923
"RAPGEF2",0.7606
"RAPGEF3",0.4039
"RAPGEF4",-0.1306
"RAPGEF4",-0.1897
"RAPGEF5",0
"RAPGEF6",0
"RAPGEFL1",-0.5371
"RAPH1",-0.1346
"RAPH1",0.3955
"RAPSN",0
"RARA",-0.0814
"RARA",-1.6061
"RARB",0.0977
"RARG",-0.2508
"RARG",-0.142
"RARRES1",0
"RARRES2",0
"RARRES3",0
"RARS",0
"RARS2",0
"RASA1",-1.4117
"RASA2",-0.4017
"RASA2",-0.3559
"RASA3",0
"RASA4",-0.273
"RASA4",0.2882
"RASA4B",0
"RASA4CP",0
"RASAL1",0
"RASAL2",-0.3789
"RASAL2",-0.0399
"RASAL3",0
"RASD1",-0.0805
"RASD1",1.6674
"RASD2",0
"RASEF",0
"RASGEF1A",0.1425
"RASGEF1A",-1.5664
"RASGEF1B",-0.3455
"RASGEF1B",-0.0698
"RASGEF1C",0
"RASGRF1",0.0545
"RASGRF2",0
"RASGRP1",0
"RASGRP2",0
"RASGRP3",0
"RASGRP4",0
"RASIP1",0
"RASL10A",0
"RASL10B",0
"RASL11A",-0.0468
"RASL11B",0
"RASL12",0
"RASSF1",-0.6304
"RASSF1",-0.0919
"RASSF10",0
"RASSF2",0
"RASSF3",0
"RASSF4",0
"RASSF5",0
"RASSF6",0
"RASSF7",-0.7035
"RASSF7",0.0949
"RASSF8",0.1819
"RASSF8",0.2877
"RASSF8",-0.1959
"RASSF9",0
"RAVER1",0
"RAVER2",0
"RAX",-0.1357
"RAX2",0
"RAXL1",-0.2536
"RAXL1",0.4426
"RAZ1",0
"RB1",-0.5611
"RB1",-0.3158
"RB1CC1",-2.1396
"RB3",0
"RBAK",-0.2779
"RBAK",-0.4174
"RBAK-RBAKDN",0
"RBBP2H1",0
"RBBP4",0.4207
"RBBP5",-0.1947
"RBBP6",-0.2845
"RBBP6",-2.2988
"RBBP6",0.0319
"RBBP7",0.0196
"RBBP8",-0.5224
"RBBP8NL",0
"RBBP9",0
"Rbcc728",0
"RBCK1",0
"RBFA",0
"RBFOX1",0
"RBFOX3",0
"RBKIN",0
"RBKS",0
"RBL1",-0.1735
"RBL1",-0.3564
"RBL2",-0.136
"RBL2",0.2716
"RBM10",-0.2311
"RBM11",0
"RBM12",0
"RBM12B",0
"RBM14",-0.3308
"RBM15",-0.3088
"RBM15B",-0.1967
"RBM15B",-0.1462
"RBM16",0.1111
"RBM16",-0.0062
"RBM17",0
"RBM18",0
"RBM19",0.277
"RBM19",0.0657
"RBM20",0
"RBM22",0
"RBM23",0
"RBM24",-0.3816
"RBM24",0.0172
"RBM25",-1.1071
"RBM25",-2.7143
"RBM26",-0.0204
"RBM27",0
"RBM28",0.4561
"RBM3",0.1812
"RBM33",0
"RBM34",0
"RBM38",0
"RBM39",0.1314
"RBM4",0
"RBM41",0
"RBM42",0
"RBM43",0
"RBM46",0
"RBM47",0
"RBM48",0
"RBM4B",0
"RBM5",0.1575
"RBM5",-0.2925
"RBM6",0
"RBM7",0
"RBM8A",0
"RBM9",-1.3173
"RBMS1",0
"RBMS2",0
"RBMS3",0
"RBMX",-0.4121
"RBMX",-0.5801
"RBMX",-0.3485
"RBMX2",0
"RBMXL1",0
"RBMXL2",0
"RBMXL3",0
"RBMY1A1",0
"RBMY1A3P",0
"RBMY1B",0
"RBMY1D",0
"RBMY1E",0
"RBMY1F",0
"RBMY1J",0
"RBMY2AP",0
"RBMY2B",0
"RBP-MS",0
"RBP1",1.5264
"RBP2",0
"RBP3",0
"RBP4",0
"RBP5",0
"RBP7",0
"RBPJ",0
"RBPJL",0
"RBPMS",-0.5322
"RBPMS2",0
"RBPSUH",1.0231
"RBPSUH",-1.5344
"RBPSUHL",-0.0123
"RBSK",0
"RBSN",0
"RBT1",0
"RBX1",0
"RC3H1",0
"RC3H2",0
"RCAN1",0
"RCAN2",0
"RCAN3",0
"RCBTB1",-0.2202
"RCBTB1",-0.132
"RCBTB2",0
"RCC1",0
"RCC1L",0
"RCC2",0
"RCCD1",0
"RCE1",-0.2487
"RCHY1",0
"RCL1",0
"RCN1",0
"RCN2",0
"RCN3",0.2044
"RCOR1",-2.2077
"RCOR2",-0.2151
"RCOR2",-0.3175
"RCOR3",-0.1014
"RCOR3",-0.3759
"RCSD1",0
"RCVRN",0
"RD",0
"RD3",0
"RD3L",0
"RDBP",0.0521
"RDBP",-0.3001
"RDGBB",0
"RDH",0
"RDH10",0
"RDH11",0
"RDH12",-0.497
"RDH13",-0.7298
"RDH14",0
"RDH16",0
"RDH5",0
"RDHL)",0
"RDM1",0
"RDS",0
"RDX",0
"RE2",0
"REC1",0
"REC114",0
"REC8",0
"REC8L1",0.587
"recepin",0
"RECK",0
"RECQL",0.244
"RECQL4",0
"RECQL5",0
"RECQL5 alpha",0
"RECQL5 gamma",0
"RED",0
"RED1",0
"REEP1",0.1581
"REEP2",0
"REEP3",0
"REEP4",0
"REEP5",0.0788
"REEP5",0.3036
"REEP6",0
"REG1A",-0.7866
"REG1B",0
"REG3A",0
"REG3G",0
"REG4",0
"REGL",0
"REL",-0.5419
"RELA",-1.6428
"RELB",-2.1462
"RELL1",0
"RELL2",0
"RELN",0
"RELT",0
"REM1",-0.109
"REM2",0
"REN",0
"RENBP",0
"Rep-8",0
"REP15",0
"REPIN1",0
"REPRIMO",0
"REPS1",0
"REPS2",0.2951
"RER1",0
"RERE",0.1851
"RERE",-0.158
"RERG",0
"RERGL",0
"RESP18",0
"REST",0.0863
"REST",-0.2861
"RET",-0.027
"retII",0
"RETN",0
"RETNLB",0
"RETSAT",0
"REV1",0.099
"REV1",0.0733
"REV1L",0
"REV3L",1.2448
"REXO1",0
"REXO1L1",0
"REXO1L1P",0
"REXO1L2P",0
"REXO1L8P",0
"REXO2",0.3759
"REXO2",-0.0644
"REXO4",-0.3653
"RFC1",1.8203
"RFC1",-0.5862
"RFC2",0
"RFC3",-0.4
"RFC3",-0.8626
"RFC4",-0.2074
"RFC5",-0.572
"RFESD",0
"RFFL",0
"RFK",0
"RFLNB",0
"RFNG",0
"RFP",0
"RFPL1",0
"RFPL2",-0.0914
"RFPL3",0
"RFPL3S",0
"RFPL4A",0
"RFPL4AL1",0
"RFPL4B",0
"RFRP",0
"RFT1",0
"RFTN1",0
"RFTN2",0
"RFWD2",0
"RFWD3",0
"RFX1",-0.3168
"RFX2",0.4447
"RFX3",-0.1777
"RFX3",0.0645
"RFX4",-0.1531
"RFX4",-0.633
"RFX5",0.2504
"RFX6",0
"RFXANK",-0.2077
"RFXAP",0.0692
"RFXDC1",0.0897
"RFXDC2",0.1716
"RG9MTD2",0
"RGAG1",0
"RGAG4",0
"RGC32",0
"RGCC",0
"RGL",0
"RGL1",0
"RGL2",0.8202
"RGL3",0
"RGL4",0
"RGMA",0
"RGMB",1.0415
"RGMB",-0.682
"RGN",0
"RGNEF",-0.215
"RGNEF",-0.9784
"RGP1",0
"RGPD1",0
"RGPD2",0
"RGPD3",0
"RGPD4",0
"RGPD5",0
"RGPD8",0
"RGR",0
"RGS",0
"RGS1",0
"RGS10",0
"RGS11",0
"RGS12",-0.296
"RGS12",-0.3768
"RGS12",-0.6406
"RGS13",0
"RGS14",0
"RGS16",0
"RGS17",0
"RGS18",0
"RGS19",0
"RGS2",0.2339
"RGS20",-0.494
"RGS21",0
"RGS22",0
"RGS3",0
"RGS4",0
"RGS5",0
"RGS6",0
"RGS7",0
"RGS7BP",0
"RGS8",0
"RGS9",0
"RGS9BP",0
"RGSL1",0.1042
"RGSZ1",0
"Rh50",0
"RHAG",0
"RHAMM",0
"RHBDD1",0
"RHBDD2",0
"RHBDD3",0
"RHBDF1",0
"RHBDF2",0
"RHBDL",0
"RHBDL1",0
"RHBDL2",2.8605
"RHBDL2",-1.5899
"RHBDL3",0
"RHBG",0
"RHCE",0
"RHCG",0
"RHD",0
"RHEB",-0.2545
"RHEB",0.1972
"RHEBL1",-0.108
"RHLP",0
"RHNO1",0
"RHO",0
"RHOA",1.6914
"RHOA",-0.04
"RHOB",-0.1262
"RHOBTB1",0
"RHOBTB2",0
"RHOBTB3",-0.1378
"RHOC",0
"RHOD",0.4818
"RHOF",0.3706
"RHOF",-0.3285
"RHOF",-0.1469
"RHOG",-1.2336
"RHOH",-0.4852
"RHOJ",-0.1901
"RHOJ",0.0149
"RHOK",0
"RHOQ",-0.22
"RHOT1",-0.2802
"RHOT2",0
"RHOU",0
"RHOV",0
"RHOXF1",0
"RHOXF2",0
"RHOXF2B",0
"RHPN1",0
"RHPN1-AS1",0
"RHPN2",0
"RIBC1",0
"RIBC2",0
"RIC1",0
"RIC3",0
"RIC8A",-0.3379
"RIC8A",0.3267
"RIC8B",0
"RICK",0
"RICTOR",-2.3541
"RICTOR",0.1074
"RIDA",0
"RIF",0
"RIF1",0
"RIG",0
"RIG-I",0
"RIIAD1",0
"RIL",0
"RILP",0
"RILPL1",0
"RILPL2",0
"RIMBP2",0
"RIMBP3",0
"RIMBP3B",0
"RIMBP3C",0
"RIMKLA",0
"RIMKLB",0
"RIMS1",0
"RIMS2",0.0892
"RIMS2",0.0302
"RIMS3",0
"RIMS4",0
"RIN",0
"RIN1",0.7786
"RIN2",-0.4368
"RIN2",-0.2936
"RIN3",-0.1356
"RIN3",-0.0519
"RING1",1.9258
"RINL",0
"RINT1",0
"RIOK1",-5.5475
"RIOK2",0
"RIOK3",0
"RIPK1",0.221
"RIPK2",0.2428
"RIPK2",0.7375
"RIPK3",0
"RIPK4",-0.0367
"RIPK4",-2.0183
"RIPK5",-0.1733
"RIPK5",-0.9686
"RIPPLY1",0
"RIPPLY2",0
"RIPPLY3",0
"RIT1",0
"RIT2",0
"RITA1",0
"RKHD2",-0.182
"RKHD2",0.2928
"RKHD3",0.5195
"RKHD3",0.3676
"RLBP1",0
"RLF",0.9977
"RLIM",0
"RLN1",-0.1448
"RLN2",0
"RLN3",0
"RMDN1",0
"RMDN2",0
"RMDN3",0
"RMI1",0.3194
"RMI2",0
"RMND1",0
"RMND5A",0
"RMND5B",0
"RMP",0
"RMRP",0
"RN7SL1",0
"R0.05-8S5",0
"R0.0C",0
"R0.0SE1",-0.1499
"R0.0SE1",0.0884
"R0.0SE10",0
"R0.0SE11",0
"R0.0SE12",0
"R0.0SE13",0
"R0.0SE2",0
"R0.0SE3",0
"R0.0SE3L",0
